Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolate,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR11917241,AMPLICON,584,3426512,PRJNA635907,SAMN15057977,Metagenome or environmental,1903889,UNIVERSITY OF SASKATCHEWAN,2016,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX8463625,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,929fyQD2017,leaf,52.1718 N 106.5052 W,929fyQD2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1231-8-L,SRP265801
SRR11917242,AMPLICON,587,42293234,PRJNA635907,SAMN15057976,Metagenome or environmental,22326963,UNIVERSITY OF SASKATCHEWAN,2016,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX8463624,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,173pdPX2017,leaf,52.1718 N 106.5052 W,173pdPX2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:10:00Z,1,1231-7-L,SRP265801
SRR11917243,AMPLICON,549,1968875,PRJNA635907,SAMN15057975,Metagenome or environmental,1121888,UNIVERSITY OF SASKATCHEWAN,2016,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX8463623,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,716iuFF2017,leaf,52.1718 N 106.5052 W,716iuFF2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1231-5-L,SRP265801
SRR11917244,AMPLICON,585,7338543,PRJNA635907,SAMN15057974,Metagenome or environmental,3917935,UNIVERSITY OF SASKATCHEWAN,2016,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX8463622,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,326rdOZ2017,leaf,52.1718 N 106.5052 W,326rdOZ2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1231-4-L,SRP265801
SRR11917245,AMPLICON,578,5787016,PRJNA635907,SAMN15057973,Metagenome or environmental,3169202,UNIVERSITY OF SASKATCHEWAN,2016,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX8463621,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,148xxBN2017,leaf,52.1718 N 106.5052 W,148xxBN2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1231-3-L,SRP265801
SRR11917246,AMPLICON,583,4002626,PRJNA635907,SAMN15057972,Metagenome or environmental,2237915,UNIVERSITY OF SASKATCHEWAN,2016,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX8463620,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,758kzRF2017,leaf,52.1718 N 106.5052 W,758kzRF2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1231-2-L,SRP265801
SRR11917247,AMPLICON,572,78477,PRJNA635907,SAMN15057971,Metagenome or environmental,126528,UNIVERSITY OF SASKATCHEWAN,2016,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX8463619,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,690zmSB2017,leaf,52.1718 N 106.5052 W,690zmSB2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1231-10-L,SRP265801
SRR11917248,AMPLICON,586,5554996,PRJNA635907,SAMN15057970,Metagenome or environmental,3077672,UNIVERSITY OF SASKATCHEWAN,2016,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX8463618,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,443koOP2017,leaf,52.1718 N 106.5052 W,443koOP2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1231-1-L,SRP265801
SRR11917249,AMPLICON,590,8353089,PRJNA635907,SAMN15057969,Metagenome or environmental,5996155,UNIVERSITY OF SASKATCHEWAN,2016,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX8463617,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,514zeWP2017,leaf,52.1718 N 106.5052 W,514zeWP2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1216w6-L,SRP265801
SRR11917250,AMPLICON,543,10916573,PRJNA635907,SAMN15057861,Metagenome or environmental,5874334,UNIVERSITY OF SASKATCHEWAN,2016,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX8463616,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,916tsLS2017,leaf,52.1718 N 106.5052 W,916tsLS2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1111-4-L,SRP265801
SRR11917251,AMPLICON,587,7906759,PRJNA635907,SAMN15057968,Metagenome or environmental,5549440,UNIVERSITY OF SASKATCHEWAN,2016,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX8463615,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,73abOK2017,leaf,52.1718 N 106.5052 W,73abOK2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1216w5-L,SRP265801
SRR11917252,AMPLICON,595,4068366,PRJNA635907,SAMN15057967,Metagenome or environmental,3073554,UNIVERSITY OF SASKATCHEWAN,2016,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8463614,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,837twYB2017,leaf,52.1718 N 106.5052 W,837twYB2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1216w3-L,SRP265801
SRR11917253,AMPLICON,592,10179261,PRJNA635907,SAMN15057966,Metagenome or environmental,7161413,UNIVERSITY OF SASKATCHEWAN,2016,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX8463613,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,844vkQT2017,leaf,52.1718 N 106.5052 W,844vkQT2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1216w2-L,SRP265801
SRR11917254,AMPLICON,586,24058599,PRJNA635907,SAMN15057965,Metagenome or environmental,13245905,UNIVERSITY OF SASKATCHEWAN,2016,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX8463612,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,866ddAG2017,leaf,52.1718 N 106.5052 W,866ddAG2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:10:00Z,1,1216-8-L,SRP265801
SRR11917255,AMPLICON,588,16657775,PRJNA635907,SAMN15057964,Metagenome or environmental,8948603,UNIVERSITY OF SASKATCHEWAN,2016,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX8463611,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,230rwCD2017,leaf,52.1718 N 106.5052 W,230rwCD2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:10:00Z,1,1216-7-L,SRP265801
SRR11917256,AMPLICON,590,4725,PRJNA635907,SAMN15057963,Metagenome or environmental,84446,UNIVERSITY OF SASKATCHEWAN,2016,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX8463610,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,727dcBG2017,leaf,52.1718 N 106.5052 W,727dcBG2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1216-4-L,SRP265801
SRR11917257,AMPLICON,591,32544,PRJNA635907,SAMN15057962,Metagenome or environmental,100717,UNIVERSITY OF SASKATCHEWAN,2016,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX8463609,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,242jsDC2017,leaf,52.1718 N 106.5052 W,242jsDC2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1216-3-L,SRP265801
SRR11917258,AMPLICON,585,1898161,PRJNA635907,SAMN15057961,Metagenome or environmental,1204802,UNIVERSITY OF SASKATCHEWAN,2016,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX8463608,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,256pfDW2017,leaf,52.1718 N 106.5052 W,256pfDW2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1216-2-L,SRP265801
SRR11917259,AMPLICON,578,5193230,PRJNA635907,SAMN15057960,Metagenome or environmental,2988334,UNIVERSITY OF SASKATCHEWAN,2016,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX8463607,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,868wnMZ2017,leaf,52.1718 N 106.5052 W,868wnMZ2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1216-1-L,SRP265801
SRR11917260,AMPLICON,591,8188238,PRJNA635907,SAMN15057959,Metagenome or environmental,5724849,UNIVERSITY OF SASKATCHEWAN,2016,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX8463606,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,466tiVU2017,leaf,52.1718 N 106.5052 W,466tiVU2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1213w6-L,SRP265801
SRR11917261,AMPLICON,528,2144404,PRJNA635907,SAMN15057860,Metagenome or environmental,1275798,UNIVERSITY OF SASKATCHEWAN,2016,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX8463605,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,226ktRQ2017,leaf,52.1718 N 106.5052 W,226ktRQ2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1111-2-L,SRP265801
SRR11917262,AMPLICON,583,8144920,PRJNA635907,SAMN15057958,Metagenome or environmental,5714269,UNIVERSITY OF SASKATCHEWAN,2016,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX8463604,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,254svNK2017,leaf,52.1718 N 106.5052 W,254svNK2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1213w5-L,SRP265801
SRR11917263,AMPLICON,593,5319650,PRJNA635907,SAMN15057957,Metagenome or environmental,3902985,UNIVERSITY OF SASKATCHEWAN,2016,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX8463603,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,59fyOV2017,leaf,52.1718 N 106.5052 W,59fyOV2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1213w3-L,SRP265801
SRR11917264,AMPLICON,590,8303026,PRJNA635907,SAMN15057956,Metagenome or environmental,5952120,UNIVERSITY OF SASKATCHEWAN,2016,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX8463602,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,595ncXN2017,leaf,52.1718 N 106.5052 W,595ncXN2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1213w2-L,SRP265801
SRR11917265,AMPLICON,586,4605761,PRJNA635907,SAMN15057955,Metagenome or environmental,2483213,UNIVERSITY OF SASKATCHEWAN,2016,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX8463601,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,190rhOR2017,leaf,52.1718 N 106.5052 W,190rhOR2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1213-8-L,SRP265801
SRR11917266,AMPLICON,589,53165484,PRJNA635907,SAMN15057954,Metagenome or environmental,28410331,UNIVERSITY OF SASKATCHEWAN,2016,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX8463600,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,705mmJI2017,leaf,52.1718 N 106.5052 W,705mmJI2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:10:00Z,1,1213-7-L,SRP265801
SRR11917267,AMPLICON,583,8435082,PRJNA635907,SAMN15057953,Metagenome or environmental,4584103,UNIVERSITY OF SASKATCHEWAN,2016,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX8463599,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,339xzWG2017,leaf,52.1718 N 106.5052 W,339xzWG2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1213-4-L,SRP265801
SRR11917268,AMPLICON,577,3699703,PRJNA635907,SAMN15057952,Metagenome or environmental,2109839,UNIVERSITY OF SASKATCHEWAN,2016,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX8463598,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,423htIO2017,leaf,52.1718 N 106.5052 W,423htIO2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1213-1-L,SRP265801
SRR11917269,AMPLICON,561,35839893,PRJNA635907,SAMN15057951,Metagenome or environmental,25117962,UNIVERSITY OF SASKATCHEWAN,2016,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX8463597,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,561zsWK2017,leaf,52.1718 N 106.5052 W,561zsWK2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:10:00Z,1,1212w9-L,SRP265801
SRR11917270,AMPLICON,593,12119240,PRJNA635907,SAMN15057950,Metagenome or environmental,8461875,UNIVERSITY OF SASKATCHEWAN,2016,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX8463596,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,89sjIY2017,leaf,52.1718 N 106.5052 W,89sjIY2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1212w6-L,SRP265801
SRR11917271,AMPLICON,593,4311052,PRJNA635907,SAMN15057948,Metagenome or environmental,3120745,UNIVERSITY OF SASKATCHEWAN,2016,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX8463595,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,169xtEZ2017,leaf,52.1718 N 106.5052 W,169xtEZ2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1212w3-L,SRP265801
SRR11917272,AMPLICON,586,5925606,PRJNA635907,SAMN15057947,Metagenome or environmental,4325634,UNIVERSITY OF SASKATCHEWAN,2016,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX8463594,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,677jnJZ2017,leaf,52.1718 N 106.5052 W,677jnJZ2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1212w2-L,SRP265801
SRR11917273,AMPLICON,575,6449773,PRJNA635907,SAMN15057946,Metagenome or environmental,4622333,UNIVERSITY OF SASKATCHEWAN,2016,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX8463593,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,935viJU2017,leaf,52.1718 N 106.5052 W,935viJU2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1212Dupw9-L,SRP265801
SRR11917274,AMPLICON,587,4123606,PRJNA635907,SAMN15057945,Metagenome or environmental,2269279,UNIVERSITY OF SASKATCHEWAN,2016,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX8463592,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,978yySH2017,leaf,52.1718 N 106.5052 W,978yySH2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1212-8-L,SRP265801
SRR11917275,AMPLICON,571,11439,PRJNA635907,SAMN15057944,Metagenome or environmental,87671,UNIVERSITY OF SASKATCHEWAN,2016,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX8463591,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,946joQH2017,leaf,52.1718 N 106.5052 W,946joQH2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1212-7-L,SRP265801
SRR11917276,AMPLICON,545,8388041,PRJNA635907,SAMN15057943,Metagenome or environmental,4558003,UNIVERSITY OF SASKATCHEWAN,2016,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX8463590,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,628vlLX2017,leaf,52.1718 N 106.5052 W,628vlLX2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1212-4-L,SRP265801
SRR11917277,AMPLICON,446,6888805,PRJNA635907,SAMN15057942,Metagenome or environmental,3767073,UNIVERSITY OF SASKATCHEWAN,2016,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX8463589,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,886czKJ2017,leaf,52.1718 N 106.5052 W,886czKJ2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1212-3-L,SRP265801
SRR11917278,AMPLICON,546,6691664,PRJNA635907,SAMN15057941,Metagenome or environmental,3652081,UNIVERSITY OF SASKATCHEWAN,2016,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8463588,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,620jkNJ2017,leaf,52.1718 N 106.5052 W,620jkNJ2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1212-1-L,SRP265801
SRR11917279,AMPLICON,591,12644965,PRJNA635907,SAMN15057940,Metagenome or environmental,9128345,UNIVERSITY OF SASKATCHEWAN,2016,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX8463587,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,370peCF2017,leaf,52.1718 N 106.5052 W,370peCF2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1202w9-L,SRP265801
SRR11917280,AMPLICON,594,15650800,PRJNA635907,SAMN15057939,Metagenome or environmental,11103080,UNIVERSITY OF SASKATCHEWAN,2016,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX8463586,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,938oxOC2017,leaf,52.1718 N 106.5052 W,938oxOC2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:10:00Z,1,1202w6-L,SRP265801
SRR11917281,AMPLICON,587,2505826,PRJNA635907,SAMN15057858,Metagenome or environmental,1409051,UNIVERSITY OF SASKATCHEWAN,2016,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX8463585,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,75njAX2017,leaf,52.1718 N 106.5052 W,75njAX2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1111-1-L,SRP265801
SRR11917282,AMPLICON,585,10124789,PRJNA635907,SAMN15057938,Metagenome or environmental,7061971,UNIVERSITY OF SASKATCHEWAN,2016,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX8463584,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,363elHY2017,leaf,52.1718 N 106.5052 W,363elHY2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:10:00Z,1,1202w5-L,SRP265801
SRR11917283,AMPLICON,593,7658395,PRJNA635907,SAMN15057937,Metagenome or environmental,5415501,UNIVERSITY OF SASKATCHEWAN,2016,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX8463583,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,555jzUV2017,leaf,52.1718 N 106.5052 W,555jzUV2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1202w3-L,SRP265801
SRR11917284,AMPLICON,593,13505596,PRJNA635907,SAMN15057936,Metagenome or environmental,9410341,UNIVERSITY OF SASKATCHEWAN,2016,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX8463582,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,310dtUL2017,leaf,52.1718 N 106.5052 W,310dtUL2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:10:00Z,1,1202w2-L,SRP265801
SRR11917285,AMPLICON,579,7448745,PRJNA635907,SAMN15057935,Metagenome or environmental,4139730,UNIVERSITY OF SASKATCHEWAN,2016,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX8463581,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,983ucKQ2017,leaf,52.1718 N 106.5052 W,983ucKQ2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1202-8-S,SRP265801
SRR11917286,AMPLICON,587,3350240,PRJNA635907,SAMN15057934,Metagenome or environmental,1926304,UNIVERSITY OF SASKATCHEWAN,2016,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX8463580,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,478naDR2017,leaf,52.1718 N 106.5052 W,478naDR2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1202-7-L,SRP265801
SRR11917287,AMPLICON,569,3964103,PRJNA635907,SAMN15057933,Metagenome or environmental,2201419,UNIVERSITY OF SASKATCHEWAN,2016,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX8463579,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,746mlZN2017,leaf,52.1718 N 106.5052 W,746mlZN2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1202-4-L,SRP265801
SRR11917288,AMPLICON,559,318610,PRJNA635907,SAMN15057932,Metagenome or environmental,256008,UNIVERSITY OF SASKATCHEWAN,2016,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX8463578,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,775uuLB2017,leaf,52.1718 N 106.5052 W,775uuLB2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1202-3-L,SRP265801
SRR11917289,AMPLICON,575,8335613,PRJNA635907,SAMN15057931,Metagenome or environmental,4647011,UNIVERSITY OF SASKATCHEWAN,2016,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX8463577,Canada,North America,Canada: Saskatoon,Brassica napus,Illumina MiSeq,615fcJP2017,leaf,52.1718 N 106.5052 W,615fcJP2017,PAIRED,PCR,GENOMIC,leaf metagenome,ILLUMINA,2021-06-22T00:00:00Z,2020-06-03T12:09:00Z,1,1202-2-L,SRP265801
